"Iteration","LogProbability","CurrentDecryptedText....current.decryted.text","CorrectText....correct.text"
375,-180.218266945586,"sjoj fx xzij xliakj ejwe","here is some sample text"
376,-180.218266945586,"sjoj fx xzij xliakj cjwc","here is some sample text"
377,-180.218266945586,"pjoj fx xzij xliakj cjwc","here is some sample text"
378,-180.218266945586,"pjoj fx xzij xliakj cjwc","here is some sample text"
379,-180.218266945586,"pdod fx xzid xliakd cdwc","here is some sample text"
380,-180.218266945586,"pdod fx xzid xliakd cdwc","here is some sample text"
381,-180.218266945586,"ydod fx xzid xliakd cdwc","here is some sample text"
382,-180.218266945586,"ydod fx xzid xliakd cdhc","here is some sample text"
383,-180.218266945586,"ydod fx xzid xliakd cdhc","here is some sample text"
384,-180.218266945586,"ydod fx xzid xsiakd cdhc","here is some sample text"
385,-180.218266945586,"ydod fx xzid xqiakd cdhc","here is some sample text"
386,-180.218266945586,"ybob fx xzib xqiakb cbhc","here is some sample text"
387,-180.218266945586,"lbob fx xzib xqiakb cbhc","here is some sample text"
388,-180.218266945586,"lbob fx xzib xqiakb cbhc","here is some sample text"
389,-180.218266945586,"lbob fx xaib xqizkb cbhc","here is some sample text"
390,-180.218266945586,"lbob fx xaib xqizkb ybhy","here is some sample text"
391,-180.218266945586,"lbob fx xazb xqzikb ybhy","here is some sample text"
392,-180.218266945586,"lbob fx xazb xqzikb ybhy","here is some sample text"
393,-180.218266945586,"lbob fx xazb xjzikb ybhy","here is some sample text"
394,-180.218266945586,"lbob fx xazb xjzikb ybry","here is some sample text"
395,-180.218266945586,"lbob fx xazb xjzikb ybry","here is some sample text"
396,-180.218266945586,"lbob fx xazb xjzikb ybcy","here is some sample text"
397,-180.218266945586,"lxox fb bazx bjzikx yxcy","here is some sample text"
398,-180.218266945586,"lxox fb bazx bjzikx mxcm","here is some sample text"
399,-180.218266945586,"lxox fb bazx bpzikx mxcm","here is some sample text"
400,-180.218266945586,"lxox fb bazx bpzikx mxqm","here is some sample text"
401,-180.218266945586,"lxox fb bazx bpzikx mxqm","here is some sample text"
402,-180.218266945586,"lxox fb bazx bpzikx mxqm","here is some sample text"
403,-180.218266945586,"lxox fb baix bpizkx mxqm","here is some sample text"
404,-180.218266945586,"lxox ab bfix bpizkx mxqm","here is some sample text"
405,-180.218266945586,"lxox ab bfix bpizsx mxqm","here is some sample text"
406,-180.218266945586,"lxox ab bfix bpizyx mxqm","here is some sample text"
407,-180.218266945586,"lxox ib bfax bpazyx mxqm","here is some sample text"
408,-180.218266945586,"lxox ib bfax bpazgx mxqm","here is some sample text"
409,-180.218266945586,"lxox ib bfax bpazgx txqt","here is some sample text"
410,-180.218266945586,"lxox ib bfax bpazgx txqt","here is some sample text"
411,-180.218266945586,"lxox ib bfax bpazgx txqt","here is some sample text"
412,-180.218266945586,"lxox nb bfax bpazgx txqt","here is some sample text"
413,-180.218266945586,"lxox nb bfax bcazgx txqt","here is some sample text"
414,-180.218266945586,"lxox nb bfax bcazgx txqt","here is some sample text"
415,-180.218266945586,"lxox ub bfax bcazgx txqt","here is some sample text"
416,-180.218266945586,"lxox ub bfax bhazgx txqt","here is some sample text"
417,-180.218266945586,"lxox ub bfax bhazgx nxqn","here is some sample text"
418,-180.218266945586,"lxox ub bfax bhazgx nxqn","here is some sample text"
419,-180.218266945586,"lxox ub bfax bhazgx sxqs","here is some sample text"
420,-180.218266945586,"lxox ub bfax bhazgx sxqs","here is some sample text"
421,-156.026676829194,"lxox ut tfax thazgx sxqs","here is some sample text"
422,-156.026676829194,"lxox ut tfax thazgx sxqs","here is some sample text"
423,-180.218266945586,"lxox bt tfax thazgx sxqs","here is some sample text"
424,-180.218266945586,"lxox bt tfax thazgx mxqm","here is some sample text"
425,-180.218266945586,"lxox bt tfjx thjzgx mxqm","here is some sample text"
426,-180.218266945586,"lxox bt tfjx thjzgx mxqm","here is some sample text"
427,-180.218266945586,"lxox bt tsjx thjzgx mxqm","here is some sample text"
428,-149.410725816986,"lxox by ysjx yhjzgx mxqm","here is some sample text"
429,-149.410725816986,"lxox by yspx yhpzgx mxqm","here is some sample text"
430,-149.410725816986,"jxox by yspx yhpzgx mxqm","here is some sample text"
431,-149.410725816986,"jxox by ycpx yhpzgx mxqm","here is some sample text"
432,-149.410725816986,"jxox by ycpx yhpzgx mxqm","here is some sample text"
433,-149.410725816986,"jxox by ycpx yhpzgx mxim","here is some sample text"
434,-149.410725816986,"jxox by ycpx yhpzgx mxwm","here is some sample text"
435,-149.410725816986,"jxex by ycpx yhpzgx mxwm","here is some sample text"
436,-149.410725816986,"jxex by ycpx yhpzgx mxwm","here is some sample text"
437,-149.410725816986,"jxex by ydpx yhpzgx mxwm","here is some sample text"
438,-180.218266945586,"jxex bp pdyx phyzgx mxwm","here is some sample text"
439,-180.218266945586,"jxex bp pdyx phykgx mxwm","here is some sample text"
440,-180.218266945586,"jxox bp pdyx phykgx mxwm","here is some sample text"
441,-180.218266945586,"jxox bp pdyx peykgx mxwm","here is some sample text"
442,-180.218266945586,"jxox bp pdyx pgykex mxwm","here is some sample text"
443,-180.218266945586,"jxox kp pdyx pgybex mxwm","here is some sample text"
444,-180.218266945586,"jxox hp pdyx pgybex mxwm","here is some sample text"
445,-180.218266945586,"jxox hl ldyx lgybex mxwm","here is some sample text"
446,-180.218266945586,"jfof hl ldyf lgybef mfwm","here is some sample text"
447,-180.218266945586,"jfof hl ldyf lgybef mfwm","here is some sample text"
448,-180.218266945586,"jfof hl liyf lgybef mfwm","here is some sample text"
449,-180.218266945586,"jfof dl liyf lgybef mfwm","here is some sample text"
450,-180.218266945586,"dfof jl liyf lgybef mfwm","here is some sample text"
451,-180.218266945586,"dfof vl liyf lgybef mfwm","here is some sample text"
452,-180.218266945586,"dfof wl liyf lgybef mfvm","here is some sample text"
453,-180.218266945586,"dfof wl lvyf lgybef mfim","here is some sample text"
454,-180.218266945586,"dfof wl lvyf leybgf mfim","here is some sample text"
455,-180.218266945586,"fdod wl lvyd leybgd mdim","here is some sample text"
456,-180.218266945586,"fdod wl lvyd leybgd mdim","here is some sample text"
457,-180.218266945586,"fdod wl lvyd leybgd mdim","here is some sample text"
458,-180.218266945586,"fdhd wl lvyd leybgd mdim","here is some sample text"
459,-180.218266945586,"fdhd wl lvyd leybgd mdim","here is some sample text"
460,-180.218266945586,"fdhd wl lvyd leybgd mdim","here is some sample text"
461,-180.218266945586,"fdhd ml lvyd leybgd wdiw","here is some sample text"
462,-180.218266945586,"fdhd ml lvyd leygbd wdiw","here is some sample text"
463,-180.218266945586,"fdhd ml lvyd leygbd wdiw","here is some sample text"
464,-180.218266945586,"fdhd ml lvyd loygbd wdiw","here is some sample text"
465,-180.218266945586,"fdhd ml lvyd loygbd wdiw","here is some sample text"
466,-180.218266945586,"fdhd ml lvyd loygbd wdkw","here is some sample text"
467,-180.218266945586,"fdhd ml lvyd loygbd wdkw","here is some sample text"
468,-180.218266945586,"fdhd ml lvyd loygbd wdkw","here is some sample text"
469,-180.218266945586,"fdhd ml lvjd lojgbd wdkw","here is some sample text"
470,-180.218266945586,"fdhd ml lzjd lojgbd wdkw","here is some sample text"
471,-180.218266945586,"fdhd ml lzjd lojgbd wdkw","here is some sample text"
472,-180.218266945586,"fdhd ml lzjd lojgbd wdkw","here is some sample text"
473,-180.218266945586,"fdhd ml lzjd lojgbd wdkw","here is some sample text"
474,-180.218266945586,"frhr ml lzjr lojgbr wrkw","here is some sample text"
475,-180.218266945586,"frhr dl lzjr lojgbr wrkw","here is some sample text"
476,-180.218266945586,"frhr dl lzjr lojgbr wrkw","here is some sample text"
477,-180.218266945586,"frhr dl lzjr lojgmr wrkw","here is some sample text"
478,-180.218266945586,"frhr wl lzjr lojgmr drkd","here is some sample text"
479,-180.218266945586,"frhr wl lzvr lovgmr drkd","here is some sample text"
480,-180.218266945586,"lrhr wf fzvr fovgmr drkd","here is some sample text"
481,-180.218266945586,"drhr wf fzvr fovgmr lrkl","here is some sample text"
482,-180.218266945586,"drhr wf fzsr fosgmr lrkl","here is some sample text"
483,-180.218266945586,"drhr wf fzsr fosgmr lrkl","here is some sample text"
484,-180.218266945586,"erhr wf fzsr fosgmr lrkl","here is some sample text"
485,-180.218266945586,"erhr qf fzsr fosgmr lrkl","here is some sample text"
486,-180.218266945586,"erhr qf fzxr foxgmr lrkl","here is some sample text"
487,-180.218266945586,"erhr qf fzxr foxgmr lrkl","here is some sample text"
488,-180.218266945586,"erhr qf fzxr foxgmr prkp","here is some sample text"
489,-180.218266945586,"hrer qf fzxr foxgmr prkp","here is some sample text"
490,-180.218266945586,"hrur qf fzxr foxgmr prkp","here is some sample text"
491,-180.218266945586,"hrur qg gzxr goxfmr prkp","here is some sample text"
492,-180.218266945586,"hrur qg gzxr goxfmr prkp","here is some sample text"
493,-180.218266945586,"hrur qg gzxr goxfbr prkp","here is some sample text"
494,-180.218266945586,"hnun qg gzxn goxfbn pnkp","here is some sample text"
495,-180.218266945586,"hnun tg gzxn goxfbn pnkp","here is some sample text"
496,-180.218266945586,"hnun tg gzxn goxfbn enke","here is some sample text"
497,-180.218266945586,"hnun tg gfxn goxzbn enke","here is some sample text"
498,-180.218266945586,"hnun tg gfxn goxzbn ende","here is some sample text"
499,-180.218266945586,"hnun tr rfxn roxzbn ende","here is some sample text"
500,-180.218266945586,"hnun tr rfxn roxzwn ende","here is some sample text"
501,-180.218266945586,"hnun tr rfxn roxzwn ende","here is some sample text"
502,-180.218266945586,"hnun tr rfxn roxzqn ende","here is some sample text"
503,-180.218266945586,"hnun tr rfxn roxzqn ende","here is some sample text"
504,-180.218266945586,"hnun tb bfxn boxzqn ende","here is some sample text"
505,-180.218266945586,"hnun tb bfxn bixzqn ende","here is some sample text"
506,-180.218266945586,"houo tb bfxo bixzqo eode","here is some sample text"
507,-180.218266945586,"houo tr rfxo rixzqo eode","here is some sample text"
508,-180.218266945586,"houo tr rfxo rixzqo eode","here is some sample text"
509,-180.218266945586,"houo tr rfxo rixzmo eode","here is some sample text"
510,-180.218266945586,"houo tr rfxo rixzmo eode","here is some sample text"
511,-180.218266945586,"hquq tr rfxq rixzmq eqde","here is some sample text"
512,-180.218266945586,"hquq zr rfxq rixtmq eqde","here is some sample text"
513,-180.218266945586,"hquq zf frxq fixtmq eqde","here is some sample text"
514,-180.218266945586,"hquq zf frxq fixtmq eqde","here is some sample text"
515,-180.218266945586,"hbub zf frxb fixtmb ebde","here is some sample text"
516,-180.218266945586,"hbub zf frxb fixtmb ebde","here is some sample text"
517,-180.218266945586,"hbub zf fvxb fixtmb ebde","here is some sample text"
518,-180.218266945586,"hbub wf fvxb fixtmb ebde","here is some sample text"
519,-180.218266945586,"hbub wn nvxb nixtmb ebde","here is some sample text"
520,-180.218266945586,"hbub wn nvmb nimtxb ebde","here is some sample text"
521,-180.218266945586,"hbub wn nvmb nimtxb ebde","here is some sample text"
522,-180.218266945586,"hbub wn nvmb nimtxb lbdl","here is some sample text"
523,-180.218266945586,"hbub wn nvmb nimtxb lbrl","here is some sample text"
524,-180.218266945586,"hbub wn nvmb nimtdb lbrl","here is some sample text"
525,-180.218266945586,"hbub wn nvmb nimtdb lbrl","here is some sample text"
526,-180.218266945586,"hbub wn nvmb nimtdb lbrl","here is some sample text"
527,-180.218266945586,"hbub wn nvmb namtdb lbrl","here is some sample text"
528,-180.218266945586,"hbub wn nvmb namtdb lbrl","here is some sample text"
529,-180.218266945586,"kbub wn nvmb namtdb lbrl","here is some sample text"
530,-180.218266945586,"kbub wn nvmb namtdb lbrl","here is some sample text"
531,-157.564997975538,"kbvb wn numb namtdb lbrl","here is some sample text"
532,-155.47897746276,"kbvb wi iumb iamtdb lbrl","here is some sample text"
533,-155.47897746276,"kbvb wi iumb iamtdb lbrl","here is some sample text"
534,-180.218266945586,"kbvb wc cumb camtdb lbrl","here is some sample text"
535,-180.218266945586,"kbvb wc cumb cimtdb lbrl","here is some sample text"
536,-180.218266945586,"kbvb wc cgmb cimtdb lbrl","here is some sample text"
537,-180.218266945586,"ubvb wc cgmb cimtdb lbrl","here is some sample text"
538,-180.218266945586,"ubvb wc cgmb cnmtdb lbrl","here is some sample text"
539,-180.218266945586,"ubvb wc cgmb cnmtdb lbil","here is some sample text"
540,-180.218266945586,"ubvb wc cgmb cnmsdb lbil","here is some sample text"
541,-180.218266945586,"ubvb qc cgmb cnmsdb lbil","here is some sample text"
542,-180.218266945586,"ubvb qc cmgb cngsdb lbil","here is some sample text"
543,-180.218266945586,"ubvb qc cmgb cngsdb lbil","here is some sample text"
544,-180.218266945586,"ubvb qc cmgb cngsdb lbrl","here is some sample text"
545,-180.218266945586,"ubcb qv vmgb vngsdb lbrl","here is some sample text"
546,-180.218266945586,"ubcb qv vmdb vndsgb lbrl","here is some sample text"
547,-180.218266945586,"ubcb qv vmdb vndszb lbrl","here is some sample text"
548,-180.218266945586,"ubcb qv vmdb vndszb lbrl","here is some sample text"
549,-180.218266945586,"ubcb qv vmdb vndszb lbrl","here is some sample text"
550,-180.218266945586,"ubcb qv vmdb vndszb lbrl","here is some sample text"
551,-180.218266945586,"ubcb iv vmdb vndszb lbrl","here is some sample text"
552,-180.218266945586,"ubcb iv vmdb vndszb lbrl","here is some sample text"
553,-180.218266945586,"ubcb iv vmdb vndsxb lbrl","here is some sample text"
554,-151.625072830339,"ubcb if fmdb fndsxb lbrl","here is some sample text"
555,-151.625072830339,"ubcb if fmdb fndsxb lbrl","here is some sample text"
556,-151.625072830339,"zbcb if fmdb fndsxb lbrl","here is some sample text"
557,-151.625072830339,"zbcb if fvdb fndsxb lbrl","here is some sample text"
558,-149.061071051064,"zbcb is svdb sndfxb lbrl","here is some sample text"
559,-180.218266945586,"zbcb iq qvdb qndfxb lbrl","here is some sample text"
560,-180.218266945586,"zbcb iq qvdb qndfxb lbgl","here is some sample text"
561,-180.218266945586,"zbcb iq qvub qnufxb lbgl","here is some sample text"
562,-180.218266945586,"zbcb im mvub mnufxb lbgl","here is some sample text"
563,-180.218266945586,"zbcb im mvub mnufxb lbgl","here is some sample text"
564,-180.218266945586,"zgcg im mvug mnufxg lgbl","here is some sample text"
565,-155.500658903101,"zgcg om mvug mnufxg lgbl","here is some sample text"
566,-155.500658903101,"zgcg om mvug mnufxg lgbl","here is some sample text"
567,-155.500658903101,"vgcg om mzug mnufxg lgbl","here is some sample text"
568,-155.500658903101,"vlcl om mzul mnufxl glbg","here is some sample text"
569,-155.500658903101,"vlcl om mzul mnufxl glbg","here is some sample text"
570,-155.500658903101,"vlcl om mzul mnufxl glig","here is some sample text"
571,-155.500658903101,"vlbl om mzul mnufxl glig","here is some sample text"
572,-155.500658903101,"vlbl om mnul mzufxl glig","here is some sample text"
573,-155.500658903101,"vlbl om mnul mhufxl glig","here is some sample text"
574,-155.500658903101,"vfbf om mnuf mhulxf gfig","here is some sample text"
575,-155.500658903101,"vfbf om mnuf mhulxf gfsg","here is some sample text"
576,-155.500658903101,"vfbf om mnuf mhulxf gfsg","here is some sample text"
577,-180.218266945586,"vfbf nm mouf mhulxf gfsg","here is some sample text"
578,-180.218266945586,"vfbf nm mouf mhulxf gfsg","here is some sample text"
579,-180.218266945586,"vfbf nm mouf mhulxf gfsg","here is some sample text"
580,-180.218266945586,"vfbf ny youf yhulxf gfsg","here is some sample text"
581,-180.218266945586,"vfbf ny yomf yhmlxf gfsg","here is some sample text"
582,-180.218266945586,"vfbf ny yomf yhmlxf gfsg","here is some sample text"
583,-180.218266945586,"vfbf nw womf whmlxf gfsg","here is some sample text"
584,-180.218266945586,"vfbf nw womf whmlxf ufsu","here is some sample text"
585,-180.218266945586,"vibi nw womi whmlxi uisu","here is some sample text"
